time,temperature_2m,relative_humidity_2m,wind_speed_10m,aqi,hour,day,month,weekday,aqi_change,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_rolling_3h,aqi_rolling_6h,future_aqi,aqi_id
2026-01-18 09:00:00,23.6,54,8.6,75.56,9,18,1,6,4.090000000000003,71.47,69.43,71.64,72.15333333333331,73.48166666666667,77.85,1161
2026-01-18 10:00:00,23.5,56,9.2,77.85,10,18,1,6,2.289999999999992,75.56,71.47,69.43,74.95999999999997,73.105,76.63,1162
2026-01-18 11:00:00,23.3,56,8.7,76.63,11,18,1,6,-1.2199999999999989,77.85,75.56,71.47,76.67999999999996,73.76333333333334,79.99,1163
2026-01-18 12:00:00,22.9,58,10.0,79.99,12,18,1,6,3.3599999999999994,76.63,77.85,75.56,78.15666666666662,75.155,83.02,1164
2026-01-18 13:00:00,22.2,66,9.5,83.02,13,18,1,6,3.030000000000001,79.99,76.63,77.85,79.87999999999995,77.42,82.69,1165
2026-01-18 14:00:00,21.9,71,8.0,82.69,14,18,1,6,-0.3299999999999983,83.02,79.99,76.63,81.89999999999996,79.29,79.47,1166
2026-01-18 15:00:00,21.7,69,7.1,79.47,15,18,1,6,-3.219999999999999,82.69,83.02,79.99,81.72666666666663,79.94166666666666,77.16,1167
2026-01-18 16:00:00,21.6,68,6.3,77.16,16,18,1,6,-2.3100000000000023,79.47,82.69,83.02,79.7733333333333,79.82666666666665,80.34,1168
2026-01-18 17:00:00,21.4,69,7.7,80.34,17,18,1,6,3.180000000000007,77.16,79.47,82.69,78.98999999999997,80.445,76.41,1169
2026-01-18 18:00:00,21.1,68,6.2,76.41,18,18,1,6,-3.930000000000007,80.34,77.16,79.47,77.96999999999997,79.84833333333334,73.61,1170
2026-01-18 19:00:00,21.1,68,4.8,73.61,19,18,1,6,-2.799999999999997,76.41,80.34,77.16,76.78666666666663,78.28,68.82,1171
2026-01-18 20:00:00,20.2,76,0.5,68.82,20,18,1,6,-4.790000000000006,73.61,76.41,80.34,72.94666666666663,75.96833333333333,71.63,1172
2026-01-18 21:00:00,19.3,79,1.5,71.63,21,18,1,6,2.8100000000000023,68.82,73.61,76.41,71.3533333333333,74.66166666666666,76.55,1173
2026-01-18 22:00:00,18.5,80,4.1,76.55,22,18,1,6,4.920000000000002,71.63,68.82,73.61,72.3333333333333,74.55999999999999,80.03,1174
2026-01-18 23:00:00,17.3,85,5.0,80.03,23,18,1,6,3.480000000000004,76.55,71.63,68.82,76.06999999999995,74.50833333333333,75.59,1175
2026-01-19 00:00:00,16.9,85,3.0,75.59,0,19,1,0,-4.439999999999998,80.03,76.55,71.63,77.38999999999997,74.37166666666667,77.59,1176
2026-01-19 01:00:00,16.9,85,4.0,77.59,1,19,1,0,2.0,75.59,80.03,76.55,77.73666666666664,75.03500000000001,78.75,1177
2026-01-19 02:00:00,16.5,85,4.8,78.75,2,19,1,0,1.1599999999999966,77.59,75.59,80.03,77.30999999999996,76.69,77.75,1178
2026-01-19 03:00:00,16.5,85,4.3,77.75,3,19,1,0,-1.0,78.75,77.59,75.59,78.02999999999997,77.71,73.04,1179
2026-01-19 04:00:00,18.4,76,3.6,73.04,4,19,1,0,-4.709999999999994,77.75,78.75,77.59,76.5133333333333,77.125,68.99,1180
2026-01-19 05:00:00,20.9,66,3.2,68.99,5,19,1,0,-4.050000000000011,73.04,77.75,78.75,73.25999999999998,75.28500000000001,68.95,1181
2026-01-19 06:00:00,22.5,63,3.2,68.95,6,19,1,0,-0.03999999999999204,68.99,73.04,77.75,70.32666666666664,74.17833333333333,70.16,1182
2026-01-19 07:00:00,23.6,55,5.6,70.16,7,19,1,0,1.2099999999999937,68.95,68.99,73.04,69.36666666666663,72.94000000000001,73.11,1183
2026-01-19 08:00:00,24.1,52,7.7,73.11,8,19,1,0,2.950000000000003,70.16,68.95,68.99,70.73999999999997,72.0,75.53,1184
2026-01-19 09:00:00,24.3,50,9.4,75.53,9,19,1,0,2.4200000000000017,73.11,70.16,68.95,72.9333333333333,71.63,77.42,1185
2026-01-19 10:00:00,24.2,50,10.4,77.42,10,19,1,0,1.8900000000000006,75.53,73.11,70.16,75.3533333333333,72.36,81.34,1186
2026-01-19 11:00:00,23.4,57,10.7,81.34,11,19,1,0,3.9200000000000017,77.42,75.53,73.11,78.09666666666664,74.41833333333334,79.15,1187
2026-01-19 12:00:00,22.5,58,9.8,79.15,12,19,1,0,-2.1899999999999977,81.34,77.42,75.53,79.3033333333333,76.11833333333334,80.56,1188
2026-01-19 13:00:00,21.6,66,8.6,80.56,13,19,1,0,1.4099999999999966,79.15,81.34,77.42,80.34999999999997,77.85166666666667,78.12,1189
2026-01-19 14:00:00,21.2,69,6.7,78.12,14,19,1,0,-2.4399999999999977,80.56,79.15,81.34,79.27666666666664,78.68666666666667,76.5,1190
2026-01-19 15:00:00,21.0,68,6.3,76.5,15,19,1,0,-1.6200000000000045,78.12,80.56,79.15,78.3933333333333,78.84833333333334,73.68,1191
2026-01-19 16:00:00,20.8,64,6.2,73.68,16,19,1,0,-2.819999999999993,76.5,78.12,80.56,76.09999999999997,78.22500000000001,74.82,1192
2026-01-19 17:00:00,20.2,63,7.4,74.82,17,19,1,0,1.1399999999999864,73.68,76.5,78.12,74.99999999999996,77.13833333333334,72.67,1193
2026-01-19 18:00:00,19.7,63,6.6,72.67,18,19,1,0,-2.1499999999999915,74.82,73.68,76.5,73.7233333333333,76.05833333333334,71.45,1194
2026-01-19 19:00:00,19.5,62,6.4,71.45,19,19,1,0,-1.2199999999999989,72.67,74.82,73.68,72.97999999999996,74.54,67.99,1195
2026-01-19 20:00:00,18.9,62,5.0,67.99,20,19,1,0,-3.460000000000008,71.45,72.67,74.82,70.7033333333333,72.85166666666667,64.42,1196
2026-01-19 21:00:00,18.2,64,3.0,64.42,21,19,1,0,-3.569999999999993,67.99,71.45,72.67,67.9533333333333,70.83833333333332,67.85,1197
2026-01-19 22:00:00,17.5,67,4.2,67.85,22,19,1,0,3.4299999999999926,64.42,67.99,71.45,66.7533333333333,69.86666666666666,67.99,1198
2026-01-19 23:00:00,16.9,69,4.0,67.99,23,19,1,0,0.14000000000000057,67.85,64.42,67.99,66.75333333333329,68.72833333333334,69.58,1199
2026-01-20 00:00:00,15.8,74,3.9,69.58,0,20,1,1,1.5900000000000034,67.99,67.85,64.42,68.47333333333329,68.21333333333334,69.78,1200
2026-01-20 01:00:00,15.8,74,4.0,69.78,1,20,1,1,0.20000000000000284,69.58,67.99,67.85,69.11666666666663,67.93499999999999,70.96,1201
2026-01-20 02:00:00,15.6,76,4.1,70.96,2,20,1,1,1.1799999999999926,69.78,69.58,67.99,70.10666666666663,68.43,73.76,1202
2026-01-20 03:00:00,15.6,77,5.2,73.76,3,20,1,1,2.8000000000000114,70.96,69.78,69.58,71.49999999999997,69.98666666666666,69.05,1203
2026-01-20 04:00:00,17.5,68,4.5,69.05,4,20,1,1,-4.710000000000008,73.76,70.96,69.78,71.25666666666665,70.18666666666667,63.26,1204
2026-01-20 05:00:00,20.6,56,3.5,63.26,5,20,1,1,-5.789999999999999,69.05,73.76,70.96,68.68999999999997,69.39833333333333,59.64,1205
2026-01-20 06:00:00,22.4,51,2.2,59.64,6,20,1,1,-3.6199999999999974,63.26,69.05,73.76,63.98333333333329,67.74166666666666,62.85,1206
2026-01-20 07:00:00,23.5,44,5.3,62.85,7,20,1,1,3.210000000000001,59.64,63.26,69.05,61.91666666666663,66.58666666666666,68.49,1207
2026-01-20 08:00:00,23.9,42,8.5,68.49,8,20,1,1,5.6399999999999935,62.85,59.64,63.26,63.65999999999997,66.175,71.4,1208
2026-01-20 09:00:00,24.0,40,10.5,71.4,9,20,1,1,2.910000000000011,68.49,62.85,59.64,67.57999999999997,65.78166666666667,70.47,1209
2026-01-20 10:00:00,23.7,39,10.5,70.47,10,20,1,1,-0.9300000000000068,71.4,68.49,62.85,70.11999999999996,66.01833333333333,71.52,1210
2026-01-20 11:00:00,23.2,44,9.8,71.52,11,20,1,1,1.0499999999999972,70.47,71.4,68.49,71.12999999999995,67.395,69.28,1211
2026-01-20 12:00:00,22.8,45,8.6,69.28,12,20,1,1,-2.239999999999995,71.52,70.47,71.4,70.4233333333333,69.00166666666667,69.4,1212
2026-01-20 13:00:00,22.0,52,7.0,69.4,13,20,1,1,0.12000000000000455,69.28,71.52,70.47,70.06666666666662,70.09333333333332,70.34,1213
2026-01-20 14:00:00,21.4,58,6.0,70.34,14,20,1,1,0.9399999999999977,69.4,69.28,71.52,69.6733333333333,70.40166666666667,68.92,1214
2026-01-20 15:00:00,21.2,58,5.4,68.92,15,20,1,1,-1.4200000000000017,70.34,69.4,69.28,69.5533333333333,69.98833333333333,70.59,1215
2026-01-20 16:00:00,20.9,59,6.1,70.59,16,20,1,1,1.6700000000000017,68.92,70.34,69.4,69.94999999999997,70.00833333333334,68.15,1216
2026-01-20 17:00:00,20.5,61,4.5,68.15,17,20,1,1,-2.4399999999999977,70.59,68.92,70.34,69.21999999999997,69.44666666666667,66.47,1217
2026-01-20 18:00:00,19.7,62,3.8,66.47,18,20,1,1,-1.6800000000000068,68.15,70.59,68.92,68.4033333333333,68.97833333333334,69.63,1218
2026-01-20 19:00:00,19.3,64,5.0,69.63,19,20,1,1,3.1599999999999966,66.47,68.15,70.59,68.0833333333333,69.01666666666667,70.2,1219
2026-01-20 20:00:00,18.0,68,4.8,70.2,20,20,1,1,0.5700000000000074,69.63,66.47,68.15,68.76666666666664,68.99333333333334,73.72,1220
2026-01-20 21:00:00,17.2,73,5.5,73.72,21,20,1,1,3.519999999999996,70.2,69.63,66.47,71.1833333333333,69.79333333333334,74.59,1221
2026-01-20 22:00:00,16.9,74,5.8,74.59,22,20,1,1,0.8700000000000045,73.72,70.2,69.63,72.83666666666663,70.46,74.86,1222
2026-01-20 23:00:00,16.6,76,5.5,74.86,23,20,1,1,0.269999999999996,74.59,73.72,70.2,74.38999999999997,71.57833333333333,76.16,1223
2026-01-21 00:00:00,15.6,81,5.2,76.16,0,21,1,2,1.2999999999999972,74.86,74.59,73.72,75.2033333333333,73.19333333333334,78.32,1224
2026-01-21 01:00:00,15.2,83,5.9,78.32,1,21,1,2,2.1599999999999966,76.16,74.86,74.59,76.44666666666663,74.64166666666667,79.39,1225
2026-01-21 02:00:00,14.9,83,6.6,79.39,2,21,1,2,1.0700000000000074,78.32,76.16,74.86,77.95666666666664,76.17333333333333,77.72,1226
2026-01-21 03:00:00,15.2,79,6.8,77.72,3,21,1,2,-1.6700000000000017,79.39,78.32,76.16,78.47666666666663,76.83999999999999,74.1,1227
2026-01-21 04:00:00,17.0,69,7.0,74.1,4,21,1,2,-3.6200000000000045,77.72,79.39,78.32,77.06999999999995,76.75833333333333,65.71,1228
2026-01-21 05:00:00,20.1,55,5.3,65.71,5,21,1,2,-8.39,74.1,77.72,79.39,72.50999999999996,75.23333333333333,57.76,1229
2026-01-21 06:00:00,21.6,50,2.0,57.76,6,21,1,2,-7.949999999999996,65.71,74.1,77.72,65.85666666666663,72.16666666666666,59.39,1230
2026-01-21 07:00:00,22.9,44,3.9,59.39,7,21,1,2,1.6300000000000026,57.76,65.71,74.1,60.9533333333333,69.01166666666667,64.45,1231
2026-01-21 08:00:00,23.5,42,6.7,64.45,8,21,1,2,5.060000000000002,59.39,57.76,65.71,60.5333333333333,66.52166666666666,66.47,1232
2026-01-21 09:00:00,23.7,42,7.6,66.47,9,21,1,2,2.019999999999996,64.45,59.39,57.76,63.43666666666663,64.64666666666666,66.96,1233
2026-01-21 10:00:00,23.6,43,7.6,66.96,10,21,1,2,0.4899999999999949,66.47,64.45,59.39,65.95999999999997,63.45666666666667,67.52,1234
2026-01-21 11:00:00,23.2,46,7.2,67.52,11,21,1,2,0.5600000000000023,66.96,66.47,64.45,66.98333333333329,63.75833333333333,71.66,1235
2026-01-21 12:00:00,22.6,50,8.4,71.66,12,21,1,2,4.140000000000001,67.52,66.96,66.47,68.7133333333333,66.075,74.67,1236
2026-01-21 13:00:00,21.7,55,8.9,74.67,13,21,1,2,3.010000000000005,71.66,67.52,66.96,71.2833333333333,68.62166666666666,73.9,1237
2026-01-21 14:00:00,21.0,59,7.7,73.9,14,21,1,2,-0.769999999999996,74.67,71.66,67.52,73.40999999999997,70.19666666666667,74.24,1238
2026-01-21 15:00:00,20.4,63,7.0,74.24,15,21,1,2,0.3399999999999892,73.9,74.67,71.66,74.26999999999997,71.49166666666667,71.8,1239
2026-01-21 16:00:00,20.0,64,5.7,71.8,16,21,1,2,-2.4399999999999977,74.24,73.9,74.67,73.31333333333329,72.29833333333333,75.27,1240
2026-01-21 17:00:00,19.7,67,6.7,75.27,17,21,1,2,3.469999999999999,71.8,74.24,73.9,73.76999999999997,73.58999999999999,72.32,1241
2026-01-21 18:00:00,19.2,71,4.3,72.32,18,21,1,2,-2.950000000000003,75.27,71.8,74.24,73.12999999999995,73.7,77.94,1242
2026-01-21 19:00:00,19.4,72,6.7,77.94,19,21,1,2,5.6200000000000045,72.32,75.27,71.8,75.17666666666662,74.245,77.7,1243
2026-01-21 20:00:00,19.0,73,6.5,77.7,20,21,1,2,-0.23999999999999488,77.94,72.32,75.27,75.98666666666664,74.87833333333333,72.24,1244
2026-01-21 21:00:00,18.4,79,2.3,72.24,21,21,1,2,-5.460000000000008,77.7,77.94,72.32,75.95999999999997,74.545,68.22,1245
2026-01-21 22:00:00,18.2,79,0.4,68.22,22,21,1,2,-4.019999999999996,72.24,77.7,77.94,72.71999999999997,73.94833333333334,68.71,1246
2026-01-21 23:00:00,18.1,80,0.4,68.71,23,21,1,2,0.4899999999999949,68.22,72.24,77.7,69.7233333333333,72.85499999999999,74.99,1247
2026-01-22 00:00:00,16.9,82,3.6,74.99,0,22,1,3,6.280000000000001,68.71,68.22,72.24,70.63999999999997,73.3,76.88,1248
2026-01-22 01:00:00,16.8,83,4.3,76.88,1,22,1,3,1.8900000000000006,74.99,68.71,68.22,73.52666666666663,73.12333333333333,79.06,1249
2026-01-22 02:00:00,16.6,85,4.9,79.06,2,22,1,3,2.180000000000007,76.88,74.99,68.71,76.97666666666663,73.35,80.98,1250
2026-01-22 03:00:00,17.8,84,5.5,80.98,3,22,1,3,1.9200000000000017,79.06,76.88,74.99,78.9733333333333,74.80666666666667,84.55,1251
2026-01-22 04:00:00,20.5,79,7.3,84.55,4,22,1,3,3.569999999999993,80.98,79.06,76.88,81.52999999999997,77.52833333333332,99.22,1252
2026-01-22 05:00:00,22.2,66,17.6,99.22,5,22,1,3,14.670000000000002,84.55,80.98,79.06,88.24999999999996,82.61333333333333,104.9,1253
2026-01-22 06:00:00,23.0,63,20.9,104.9,6,22,1,3,5.680000000000007,99.22,84.55,80.98,96.2233333333333,87.59833333333334,102.05,1254
2026-01-22 07:00:00,23.5,58,20.7,102.05,7,22,1,3,-2.8500000000000085,104.9,99.22,84.55,102.05666666666663,91.79333333333334,97.76,1255
2026-01-22 08:00:00,21.6,72,15.4,97.76,8,22,1,3,-4.289999999999992,102.05,104.9,99.22,101.56999999999998,94.91000000000001,116.29,1256
2026-01-22 09:00:00,19.9,80,23.2,116.29,9,22,1,3,18.53,97.76,102.05,104.9,105.36666666666663,100.795,118.53,1257
2026-01-22 10:00:00,20.3,81,23.8,118.53,10,22,1,3,2.239999999999995,116.29,97.76,102.05,110.85999999999997,106.45833333333333,95.72,1258
2026-01-22 11:00:00,19.2,76,14.5,95.72,11,22,1,3,-22.810000000000002,118.53,116.29,97.76,110.17999999999996,105.875,81.63,1259
2026-01-22 12:00:00,19.3,69,9.5,81.63,12,22,1,3,-14.090000000000003,95.72,118.53,116.29,98.62666666666662,101.99666666666667,76.59,1260
2026-01-22 13:00:00,18.9,59,10.2,76.59,13,22,1,3,-5.039999999999992,81.63,95.72,118.53,84.64666666666663,97.75333333333333,76.66,1261
2026-01-22 14:00:00,18.6,53,12.2,76.66,14,22,1,3,0.06999999999999318,76.59,81.63,95.72,78.29333333333331,94.23666666666668,76.27,1262
2026-01-22 15:00:00,17.7,44,15.2,76.27,15,22,1,3,-0.39000000000000057,76.66,76.59,81.63,76.50666666666662,87.56666666666666,80.77,1263
2026-01-22 16:00:00,16.7,45,17.7,80.77,16,22,1,3,4.5,76.27,76.66,76.59,77.89999999999996,81.27333333333333,75.68,1264
2026-01-22 17:00:00,14.8,39,18.0,75.68,17,22,1,3,-5.089999999999989,80.77,76.27,76.66,77.57333333333331,77.93333333333334,73.51,1265
2026-01-22 18:00:00,14.1,37,17.9,73.51,18,22,1,3,-2.1700000000000017,75.68,80.77,76.27,76.65333333333331,76.58,72.23,1266
2026-01-22 19:00:00,13.3,38,17.4,72.23,19,22,1,3,-1.2800000000000011,73.51,75.68,80.77,73.80666666666664,75.85333333333334,69.68,1267
2026-01-22 20:00:00,12.8,39,16.1,69.68,20,22,1,3,-2.549999999999997,72.23,73.51,75.68,71.80666666666663,74.69000000000001,70.24,1268
2026-01-22 21:00:00,12.4,39,16.6,70.24,21,22,1,3,0.5599999999999881,69.68,72.23,73.51,70.71666666666664,73.685,70.91,1269
2026-01-22 22:00:00,12.1,41,16.5,70.91,22,22,1,3,0.6700000000000017,70.24,69.68,72.23,70.27666666666663,72.04166666666667,67.65,1270
2026-01-22 23:00:00,11.5,44,14.3,67.65,23,22,1,3,-3.259999999999991,70.91,70.24,69.68,69.59999999999997,70.70333333333333,67.97,1271
2026-01-23 00:00:00,10.7,50,13.1,67.97,0,23,1,4,0.3199999999999932,67.65,70.91,70.24,68.8433333333333,69.78,69.04,1272
2026-01-23 01:00:00,10.4,51,13.5,69.04,1,23,1,4,1.0700000000000074,67.97,67.65,70.91,68.21999999999997,69.24833333333333,69.8,1273
2026-01-23 02:00:00,10.0,53,13.5,69.8,2,23,1,4,0.7599999999999909,69.04,67.97,67.65,68.93666666666662,69.26833333333333,72.78,1274
2026-01-23 03:00:00,9.8,54,14.8,72.78,3,23,1,4,2.980000000000004,69.8,69.04,67.97,70.53999999999996,69.69166666666666,68.48,1275
2026-01-23 04:00:00,10.8,51,13.0,68.48,4,23,1,4,-4.299999999999997,72.78,69.8,69.04,70.3533333333333,69.28666666666668,63.79,1276
2026-01-23 05:00:00,12.9,40,12.8,63.79,5,23,1,4,-4.690000000000005,68.48,72.78,69.8,68.34999999999997,68.64333333333333,58.79,1277
2026-01-23 06:00:00,14.9,34,11.0,58.79,6,23,1,4,-5.0,63.79,68.48,72.78,63.68666666666663,67.11333333333333,60.71,1278
2026-01-23 07:00:00,16.1,29,12.8,60.71,7,23,1,4,1.9200000000000017,58.79,63.79,68.48,61.096666666666636,65.725,61.88,1279
2026-01-23 08:00:00,16.8,28,13.3,61.88,8,23,1,4,1.1700000000000017,60.71,58.79,63.79,60.45999999999997,64.40499999999999,60.52,1280
2026-01-23 09:00:00,17.2,30,11.8,60.52,9,23,1,4,-1.3599999999999994,61.88,60.71,58.79,61.03666666666663,62.36166666666667,57.65,1281
2026-01-23 10:00:00,17.5,29,10.5,57.65,10,23,1,4,-2.8700000000000045,60.52,61.88,60.71,60.01666666666663,60.556666666666665,59.81,1282
2026-01-23 11:00:00,17.1,32,10.9,59.81,11,23,1,4,2.1600000000000037,57.65,60.52,61.88,59.32666666666663,59.89333333333334,62.44,1283
2026-01-23 12:00:00,16.4,38,10.8,62.44,12,23,1,4,2.6299999999999955,59.81,57.65,60.52,59.96666666666663,60.501666666666665,66.03,1284
2026-01-23 13:00:00,15.3,46,10.8,66.03,13,23,1,4,3.5900000000000034,62.44,59.81,57.65,62.75999999999997,61.38833333333334,64.75,1285
2026-01-23 14:00:00,14.5,49,9.7,64.75,14,23,1,4,-1.2800000000000011,66.03,62.44,59.81,64.40666666666664,61.866666666666674,59.11,1286
2026-01-23 15:00:00,14.1,50,6.8,59.11,15,23,1,4,-5.640000000000001,64.75,66.03,62.44,63.29666666666663,61.63166666666666,56.51,1287
2026-01-23 16:00:00,14.1,50,5.5,56.51,16,23,1,4,-2.6000000000000014,59.11,64.75,66.03,60.1233333333333,61.44166666666667,55.76,1288
2026-01-23 17:00:00,13.6,54,4.2,55.76,17,23,1,4,-0.75,56.51,59.11,64.75,57.12666666666663,60.76666666666667,56.91,1289
2026-01-23 18:00:00,12.1,60,3.8,56.91,18,23,1,4,1.1499999999999986,55.76,56.51,59.11,56.393333333333295,59.845,55.64,1290
2026-01-23 19:00:00,12.4,58,3.6,55.64,19,23,1,4,-1.269999999999996,56.91,55.76,56.51,56.103333333333296,58.11333333333332,59.22,1291
2026-01-23 20:00:00,12.2,56,6.1,59.22,20,23,1,4,3.5799999999999983,55.64,56.91,55.76,57.25666666666663,57.19166666666666,57.89,1292
2026-01-23 21:00:00,11.9,55,5.9,57.89,21,23,1,4,-1.3299999999999983,59.22,55.64,56.91,57.58333333333329,56.98833333333332,59.72,1293
2026-01-23 22:00:00,11.2,57,6.6,59.72,22,23,1,4,1.8299999999999983,57.89,59.22,55.64,58.9433333333333,57.52333333333333,62.66,1294
2026-01-23 23:00:00,10.6,59,7.8,62.66,23,23,1,4,2.9399999999999977,59.72,57.89,59.22,60.08999999999997,58.673333333333325,64.07,1295
2026-01-24 00:00:00,9.7,60,8.7,64.07,0,24,1,5,1.4099999999999966,62.66,59.72,57.89,62.149999999999956,59.86666666666667,64.72,1296
2026-01-24 01:00:00,9.2,56,10.5,64.72,1,24,1,5,0.6500000000000057,64.07,62.66,59.72,63.81666666666663,61.379999999999995,65.29,1297
2026-01-24 02:00:00,9.9,50,12.2,65.29,2,24,1,5,0.5700000000000074,64.72,64.07,62.66,64.6933333333333,62.39166666666667,64.86,1298
2026-01-24 03:00:00,10.6,47,12.5,64.86,3,24,1,5,-0.4300000000000068,65.29,64.72,64.07,64.95666666666664,63.553333333333335,65.31,1299
2026-01-24 04:00:00,12.1,45,12.5,65.31,4,24,1,5,0.45000000000000284,64.86,65.29,64.72,65.15333333333331,64.485,67.13,1300
2026-01-24 05:00:00,14.3,45,12.2,67.13,5,24,1,5,1.8199999999999932,65.31,64.86,65.29,65.76666666666664,65.23,68.15,1301
2026-01-24 06:00:00,16.5,41,12.7,68.15,6,24,1,5,1.0200000000000102,67.13,65.31,64.86,66.8633333333333,65.91000000000001,68.31,1302
2026-01-24 07:00:00,18.1,28,15.8,68.31,7,24,1,5,0.1599999999999966,68.15,67.13,65.31,67.8633333333333,66.50833333333334,68.79,1303
2026-01-24 08:00:00,18.9,25,16.5,68.79,8,24,1,5,0.480000000000004,68.31,68.15,67.13,68.41666666666664,67.09166666666665,69.34,1304
2026-01-24 09:00:00,19.4,26,16.2,69.34,9,24,1,5,0.5499999999999972,68.79,68.31,68.15,68.8133333333333,67.83833333333334,69.65,1305
2026-01-24 10:00:00,19.5,26,16.3,69.65,10,24,1,5,0.3100000000000023,69.34,68.79,68.31,69.25999999999998,68.56166666666667,68.34,1306
2026-01-24 11:00:00,19.4,26,15.7,68.34,11,24,1,5,-1.3100000000000023,69.65,69.34,68.79,69.10999999999997,68.76333333333334,68.68,1307
2026-01-24 12:00:00,18.8,29,15.3,68.68,12,24,1,5,0.3400000000000034,68.34,69.65,69.34,68.88999999999997,68.85166666666667,67.89,1308
2026-01-24 13:00:00,17.9,32,14.5,67.89,13,24,1,5,-0.7900000000000063,68.68,68.34,69.65,68.3033333333333,68.78166666666667,70.19,1309
2026-01-24 14:00:00,16.9,37,14.7,70.19,14,24,1,5,2.299999999999997,67.89,68.68,68.34,68.91999999999996,69.015,70.51,1310
2026-01-24 15:00:00,16.1,39,14.7,70.51,15,24,1,5,0.3200000000000074,70.19,67.89,68.68,69.52999999999996,69.21,71.54,1311
2026-01-24 16:00:00,15.4,41,15.0,71.54,16,24,1,5,1.0300000000000011,70.51,70.19,67.89,70.74666666666663,69.525,72.57,1312
2026-01-24 17:00:00,14.7,43,15.3,72.57,17,24,1,5,1.029999999999987,71.54,70.51,70.19,71.53999999999996,70.23,74.84,1313
2026-01-24 18:00:00,14.4,42,16.9,74.84,18,24,1,5,2.2700000000000102,72.57,71.54,70.51,72.9833333333333,71.25666666666667,75.71,1314
2026-01-24 19:00:00,14.1,42,17.5,75.71,19,24,1,5,0.8699999999999903,74.84,72.57,71.54,74.37333333333329,72.56,75.98,1315
2026-01-24 20:00:00,13.8,43,17.5,75.98,20,24,1,5,0.27000000000001023,75.71,74.84,72.57,75.50999999999998,73.525,75.45,1316
2026-01-24 21:00:00,13.5,44,17.1,75.45,21,24,1,5,-0.5300000000000011,75.98,75.71,74.84,75.7133333333333,74.34833333333333,75.21,1317
2026-01-24 22:00:00,13.1,45,16.9,75.21,22,24,1,5,-0.2400000000000091,75.45,75.98,75.71,75.54666666666662,74.96,74.28,1318
2026-01-24 23:00:00,12.8,45,16.6,74.28,23,24,1,5,-0.9299999999999926,75.21,75.45,75.98,74.97999999999996,75.245,75.64,1319
2026-01-25 00:00:00,12.4,47,16.9,75.64,0,25,1,6,1.3599999999999994,74.28,75.21,75.45,75.04333333333331,75.37833333333333,74.73,1320
2026-01-25 01:00:00,12.3,47,16.5,74.73,1,25,1,6,-0.9099999999999966,75.64,74.28,75.21,74.88333333333331,75.215,74.31,1321
2026-01-25 02:00:00,12.1,47,16.4,74.31,2,25,1,6,-0.4200000000000017,74.73,75.64,74.28,74.8933333333333,74.93666666666667,74.09,1322
2026-01-25 03:00:00,11.9,48,16.1,74.09,3,25,1,6,-0.21999999999999886,74.31,74.73,75.64,74.37666666666665,74.71,71.99,1323
2026-01-25 04:00:00,12.9,46,15.1,71.99,4,25,1,6,-2.1000000000000085,74.09,74.31,74.73,73.4633333333333,74.17333333333333,71.84,1324
2026-01-25 05:00:00,14.4,42,15.4,71.84,5,25,1,6,-0.14999999999999147,71.99,74.09,74.31,72.63999999999997,73.76666666666667,74.71,1325
2026-01-25 06:00:00,16.1,36,17.7,74.71,6,25,1,6,2.8699999999999903,71.84,71.99,74.09,72.84666666666664,73.61166666666666,72.18,1326
2026-01-25 07:00:00,17.8,29,17.6,72.18,7,25,1,6,-2.529999999999987,74.71,71.84,71.99,72.90999999999997,73.18666666666667,69.48,1327
2026-01-25 08:00:00,18.8,24,17.2,69.48,8,25,1,6,-2.700000000000003,72.18,74.71,71.84,72.1233333333333,72.38166666666666,68.18,1328
2026-01-25 09:00:00,19.8,22,16.6,68.18,9,25,1,6,-1.2999999999999972,69.48,72.18,74.71,69.94666666666664,71.39666666666666,66.13,1329
2026-01-25 10:00:00,20.3,21,15.6,66.13,10,25,1,6,-2.0500000000000114,68.18,69.48,72.18,67.92999999999996,70.42,64.44,1330
2026-01-25 11:00:00,20.4,22,14.4,64.44,11,25,1,6,-1.6899999999999977,66.13,68.18,69.48,66.24999999999996,69.18666666666667,63.58,1331
2026-01-25 12:00:00,19.8,25,13.4,63.58,12,25,1,6,-0.8599999999999994,64.44,66.13,68.18,64.71666666666663,67.33166666666666,62.68,1332
2026-01-25 13:00:00,18.8,29,12.3,62.68,13,25,1,6,-0.8999999999999986,63.58,64.44,66.13,63.56666666666663,65.74833333333333,62.8,1333
2026-01-25 14:00:00,18.0,32,11.9,62.8,14,25,1,6,0.11999999999999744,62.68,63.58,64.44,63.01999999999996,64.63499999999999,64.61,1334
2026-01-25 15:00:00,17.1,36,12.1,64.61,15,25,1,6,1.8100000000000023,62.8,62.68,63.58,63.36333333333331,64.04,65.73,1335
2026-01-25 16:00:00,16.3,40,11.9,65.73,16,25,1,6,1.1200000000000045,64.61,62.8,62.68,64.37999999999997,63.973333333333336,66.45,1336
2026-01-25 17:00:00,15.5,43,11.8,66.45,17,25,1,6,0.7199999999999989,65.73,64.61,62.8,65.59666666666664,64.30833333333332,69.61,1337
2026-01-25 18:00:00,15.1,45,13.0,69.61,18,25,1,6,3.1599999999999966,66.45,65.73,64.61,67.2633333333333,65.31333333333333,69.37,1338
